Opportunity__c,External_Id__c,Product_Detail__C,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
0063100000fkOadAAE,NordicOrderID:18607,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Kokken Retargeting,Video
0063100000fkOadAAE,NordicOrderID:18608,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Kokken Retargeting,Video
0063100000fkOVWAA2,NordicOrderID:28773,Xaxis TV,2016-07-01 12:00:00,2016-09-30 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOVXAA2,NordicOrderID:28774,Xaxis TV,2016-07-01 12:00:00,2016-09-30 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOYaAAM,NordicOrderID:18765,Xaxis TV,2016-07-07 12:00:00,2016-12-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,innovation og forretningsudvik,Video
0063100000fkOYaAAM,NordicOrderID:18766,Xaxis TV,2016-07-07 12:00:00,2016-12-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,innovation og forretningsudvik,Video
0063100000fkOYaAAM,NordicOrderID:18767,Xaxis TV,2016-07-07 12:00:00,2016-12-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,innovation og forretningsudvik,Video
0063100000fkOYaAAM,NordicOrderID:18768,Xaxis TV,2016-07-07 12:00:00,2016-12-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,innovation og forretningsudvik,Video
0063100000fkOYaAAM,NordicOrderID:18769,Xaxis TV,2016-07-07 12:00:00,2016-12-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,innovation og forretningsudvik,Video
0063100000fkOYaAAM,NordicOrderID:18770,Xaxis TV,2016-07-07 12:00:00,2016-12-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,innovation og forretningsudvik,Video
0063100000fkOYaAAM,NordicOrderID:18771,Xaxis TV,2016-07-07 12:00:00,2016-12-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,innovation og forretningsudvik,Video
0063100000fkOYaAAM,NordicOrderID:18772,Xaxis TV,2016-07-07 12:00:00,2016-12-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,innovation og forretningsudvik,Video
0063100000fkOYaAAM,NordicOrderID:18773,Xaxis TV,2016-07-07 12:00:00,2016-12-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,innovation og forretningsudvik,Video
0063100000fkOacAAE,NordicOrderID:19247,Xaxis TV,2016-08-01 12:00:00,2016-10-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Kokken Retargeting,Video
0063100000fkOacAAE,NordicOrderID:19248,Xaxis TV,2016-08-01 12:00:00,2016-10-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Kokken Retargeting,Video
0063100000fkOacAAE,NordicOrderID:19249,Xaxis TV,2016-08-01 12:00:00,2016-10-31 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Kokken Retargeting,Video
0063100000fkOaXAAU,NordicOrderID:19256,Xaxis TV,2016-08-01 12:00:00,2016-11-30 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Kokken Retargeting,Video
0063100000fkOQ3AAM,NordicOrderID:29181,Xaxis Mobile,2016-08-29 12:00:00,2016-09-18 12:00:00,0,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Geofencing - hotspots i Kobenhavn jf. brief,Mobile
0063100000fkONJAA2,NordicOrderID:18172,Xaxis Display,2016-10-03 12:00:00,2016-10-16 12:00:00,0,Xaxis DK - Audience,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"NO: Look-a-like, behavioral, context, domain",Display
0063100000fkONOAA2,NordicOrderID:18173,Xaxis Display,2016-10-24 12:00:00,2016-11-06 12:00:00,0,Xaxis DK - Audience,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Retargeting, look-a-like, behavioral, context, domain",Display
0063100000fkONQAA2,NordicOrderID:18174,Xaxis Display,2016-10-31 12:00:00,2016-12-04 12:00:00,0,Xaxis DK - Audience,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Look-a-like, behavioral, context, domain. (mobil, tablet & desktop)",Display
0063100000fkOWEAA2,NordicOrderID:35775,Xaxis TV,2016-11-02 12:00:00,2016-12-23 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic/RTG,Video
0063100000fkOVTAA2,NordicOrderID:35569,Xaxis TV,2016-11-21 12:00:00,2016-12-18 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Display - Mobile Cube,Video
0063100000fkOMCAA2,NordicOrderID:38813,Xaxis TV,2016-12-01 12:00:00,2016-12-20 12:00:00,0,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Look-a-like, behavioral, context, domain",Video
0063100000fkOQaAAM,NordicOrderID:27990,Xaxis TV,2016-09-05 12:00:00,2016-09-18 12:00:00,500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,IP-targeting Folketinget - LAV FREKVENS,Video
0063100000fkOQaAAM,NordicOrderID:27991,Xaxis TV,2016-09-05 12:00:00,2017-05-31 12:00:00,500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,IP-targeting Folketinget - LAV FREKVENS,Video
0063100000fkOgKAAU,NordicOrderID:11948,Xaxis TV,2016-01-25 12:00:00,2016-03-15 12:00:00,613,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach + retargeting - foraeldre 40-60 ar KBH omradet,Video
0063100000fkOLpAAM,NordicOrderID:19772,Xaxis TV,2016-08-16 12:00:00,2016-09-15 12:00:00,700,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis dk - Turbine,Video
0063100000fkOePAAU,NordicOrderID:11284,Xaxis Display,2016-02-03 12:00:00,2016-02-17 12:00:00,905,Xaxis DK - Audience,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis_Whitelist_Desktop_RON_Underdelivery,Display
0063100000fkOePAAU,NordicOrderID:11285,Xaxis Display,2016-02-03 12:00:00,2016-02-17 12:00:00,906,Xaxis DK - Audience,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis_Whitelist_Desktop_RON_Underdelivery,Display
0063100000fkOOoAAM,NordicOrderID:19390,Xaxis TV,2016-07-27 12:00:00,2016-08-07 12:00:00,957,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Video
0063100000fkOLaAAM,NordicOrderID:12528,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,1000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,SUI Q1 2016 RTG,Video
0063100000fkOL7AAM,NordicOrderID:12532,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,1000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GR Q1 2016 RTG,Video
0063100000fkONIAA2,NordicOrderID:11239,Xaxis TV,2016-01-11 12:00:00,2016-07-03 12:00:00,1000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Look-a-like, behavioral, context, domain - DK",Video
0063100000fkOLqAAM,NordicOrderID:29183,Xaxis TV,2016-09-12 12:00:00,2016-09-20 12:00:00,1084,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - RON - Turbine Segment,Video
0063100000fkOeRAAU,NordicOrderID:15985,Xaxis TV,2016-04-28 12:00:00,2016-05-01 12:00:00,1250,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Women 20-40 intersted in beauty/fashion, CPH",Video
0063100000fkOeRAAU,NordicOrderID:15986,Xaxis TV,2016-04-28 12:00:00,2016-05-01 12:00:00,1250,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Women 20-40 intersted in beauty/fashion, CPH",Video
0063100000fkOhDAAU,NordicOrderID:28041,Xaxis TV,2016-09-12 12:00:00,2016-10-30 12:00:00,1400,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting (+ look-a-likes),Video
0063100000fkOYHAA2,NordicOrderID:16792,Xaxis TV,2016-04-27 12:00:00,2016-05-29 12:00:00,1484,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkONNAA2,NordicOrderID:11245,Xaxis TV,2016-01-04 12:00:00,2016-06-30 12:00:00,1500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Look-a-like, behavioral, context, domain. B2B + B2C",Video
0063100000fkONIAA2,NordicOrderID:11237,Xaxis TV,2016-01-11 12:00:00,2016-07-03 12:00:00,1500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Look-a-like, behavioral, context, domain - DK",Video
0063100000fkONPAA2,NordicOrderID:11241,Xaxis TV,2016-01-11 12:00:00,2016-07-03 12:00:00,1500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Look-a-like, behavioral, context, domain",Video
0063100000fkONJAA2,NordicOrderID:18275,Xaxis TV,2016-09-26 12:00:00,2016-12-18 12:00:00,1500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"NO: Look-a-like, behavioral, context, domain",Video
0063100000fkONJAA2,NordicOrderID:18273,Xaxis TV,2016-10-17 12:00:00,2016-12-18 12:00:00,1500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"NO: Look-a-like, behavioral, context, domain",Video
0063100000fkOMRAA2,NordicOrderID:16920,Xaxis TV,2016-05-09 12:00:00,2016-05-15 12:00:00,1739,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop - Reach (Purchase - time of day + retargeting),Video
0063100000fkOjlAAE,NordicOrderID:20101,Xaxis TV,2016-10-03 12:00:00,2016-10-09 12:00:00,1800,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Whitelist Men 16-30, the common urban guy+retargeting Desktop Banner freq. 2 pr week",Video
0063100000fkOOlAAM,NordicOrderID:19389,Xaxis TV,2016-07-27 12:00:00,2016-08-07 12:00:00,1914,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Video
0063100000fkOKvAAM,NordicOrderID:11336,Xaxis TV,2016-01-01 12:00:00,2016-01-10 12:00:00,2000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Australia rtg dec 2015,Video
0063100000fkOLSAA2,NordicOrderID:11339,Xaxis TV,2016-01-01 12:00:00,2016-01-10 12:00:00,2000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Saxo Bank - Switzerland Q1 2016 RTG Ekstra Budget,Video
0063100000fkOmMAAU,NordicOrderID:15274,Xaxis TV,2016-03-01 12:00:00,2016-03-31 12:00:00,2000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Malrettet Boligkobere,Video
0063100000fkOP2AAM,NordicOrderID:19337,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,2000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny Trafik,Video
0063100000fkOOiAAM,NordicOrderID:31882,Xaxis Display,2016-10-01 12:00:00,2016-10-14 12:00:00,2000,Plista DK - Paid Native,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Falck Alarm,Display
0063100000fkOP6AAM,NordicOrderID:35018,Xaxis TV,2016-10-01 12:00:00,2016-10-31 12:00:00,2000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
0063100000fkONvAAM,NordicOrderID:38342,Xaxis TV,2016-11-24 12:00:00,2016-12-04 12:00:00,2000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RON,Video
0063100000fkOLuAAM,NordicOrderID:12359,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,2200,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behaviour, contextual, white list DK",Video
0063100000fkOLpAAM,NordicOrderID:19771,Xaxis TV,2016-08-16 12:00:00,2016-09-15 12:00:00,2390,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis dk - Turbine,Video
0063100000fkOjcAAE,NordicOrderID:12025,Xaxis Display,2016-01-01 12:00:00,2016-01-31 12:00:00,2500,Xaxis DK - Audience,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,L'Oreal Whitelist_RON_Desktop_Banner_freq._3 pr wk,Display
0063100000fkOjcAAE,NordicOrderID:12026,Xaxis Mobile,2016-01-01 12:00:00,2016-01-31 12:00:00,2500,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,L'Oreal Whitelist_RON_Desktop_Banner_freq._3 pr wk,Mobile
0063100000fkOR9AAM,NordicOrderID:11658,Xaxis TV,2016-02-15 12:00:00,2016-03-13 12:00:00,2500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - Retargeting - RON,Video
0063100000fkORAAA2,NordicOrderID:17928,Xaxis TV,2016-06-06 12:00:00,2016-07-04 12:00:00,2500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Video Premium - RON - Personer 16-23,Video
0063100000fkORpAAM,NordicOrderID:31153,Xaxis TV,2016-09-21 12:00:00,2016-10-20 12:00:00,2500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting mod sign ups fra aktiveringsmotor,Video
0063100000fkOgfAAE,NordicOrderID:18672,Xaxis Mobile,2016-07-01 12:00:00,2016-07-31 12:00:00,2528,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RT+ Facebook,Mobile
0063100000fkOYbAAM,NordicOrderID:15431,Xaxis TV,2016-04-04 12:00:00,2016-04-28 12:00:00,2923,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behavorial, look-a-like, retargeting",Video
0063100000fkOZcAAM,NordicOrderID:18587,Xaxis TV,2016-07-01 12:00:00,2016-09-30 12:00:00,2944,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,TV Q3,Video
0063100000fkOLPAA2,NordicOrderID:11309,Xaxis TV,2016-01-01 12:00:00,2016-01-10 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Singapore lead rtg dec 2015,Video
0063100000fkOL9AAM,NordicOrderID:11323,Xaxis TV,2016-01-01 12:00:00,2016-01-10 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Hong Kong lead rtg dec 2015,Video
0063100000fkOLVAA2,NordicOrderID:11342,Xaxis TV,2016-01-01 12:00:00,2016-01-10 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,UK lead rtg dec 2015,Video
0063100000fkOLVAA2,NordicOrderID:11353,Xaxis TV,2016-01-01 12:00:00,2016-01-10 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,UK lead rtg dec 2015,Video
0063100000fkOLHAA2,NordicOrderID:16554,Xaxis TV,2016-01-01 12:00:00,2016-01-10 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NL lead rtg dec 2015,Video
0063100000fkOKkAAM,NordicOrderID:12511,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Lead SG Q1 2016 RTG,Video
0063100000fkOKjAAM,NordicOrderID:12513,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Lead HK Q1 2016 RTG,Video
0063100000fkOKSAA2,NordicOrderID:12514,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Lead FR Q1 2016 RTG,Video
0063100000fkOKiAAM,NordicOrderID:12515,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Lead AU Q1 2016 RTG,Video
0063100000fkOO7AAM,NordicOrderID:11233,Xaxis TV,2016-01-05 12:00:00,2016-01-31 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Retargeting, lookalike",Video
0063100000fkOLuAAM,NordicOrderID:12363,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behaviour, contextual, white list DK",Video
0063100000fkOLuAAM,NordicOrderID:12365,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behaviour, contextual, white list DK",Video
0063100000fkONQAA2,NordicOrderID:18280,Xaxis TV,2016-07-04 12:00:00,2016-12-18 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Look-a-like, behavioral, context, domain. (mobil, tablet & desktop)",Video
0063100000fkOOjAAM,NordicOrderID:19548,Xaxis Display,2016-07-27 12:00:00,2016-08-09 12:00:00,3000,Plista DK - Paid Native,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Plista,Display
0063100000fkOOzAAM,NordicOrderID:19428,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny Trafik,Video
0063100000fkONOAA2,NordicOrderID:18278,Xaxis TV,2016-08-15 12:00:00,2016-12-31 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Retargeting, look-a-like, behavioral, context, domain",Video
0063100000fkOReAAM,NordicOrderID:35823,Xaxis TV,2016-11-14 12:00:00,2016-12-12 12:00:00,3000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - Behavioural targeting - Finans.dk/investor (Nyt JP/EB Medie),Video
0063100000fkOMOAA2,NordicOrderID:18549,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,3333,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop - Reach (Purchase - time of day + retargeting),Video
0063100000fkOMFAA2,NordicOrderID:19346,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,3333,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop - Reach (Purchase - time of day + retargeting),Video
0063100000fkOjlAAE,NordicOrderID:20097,Xaxis TV,2016-09-12 12:00:00,2016-10-02 12:00:00,3500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Whitelist Men 16-30, the common urban guy+retargeting Desktop Banner freq. 2 pr week",Video
0063100000fkOgGAAU,NordicOrderID:11946,Xaxis TV,2016-01-25 12:00:00,2016-03-20 12:00:00,3660,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Reach + retargeting - foraeldre 40-60, KBH omradet",Video
0063100000fkORtAAM,NordicOrderID:17319,Xaxis TV,2016-05-18 12:00:00,2016-05-31 12:00:00,3700,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Windows,Video
0063100000fkORAAA2,NordicOrderID:17940,Xaxis Mobile,2016-06-06 12:00:00,2016-07-04 12:00:00,3852,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Video Premium - RON - Personer 16-23,Mobile
0063100000fkOWwAAM,NordicOrderID:38351,Xaxis TV,2016-12-12 12:00:00,2016-12-15 12:00:00,3868,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,25-65 (Spotlaengde: 25 sek) Frek1/spot start kl. 14 mandag½,Video
0063100000fkOS8AAM,NordicOrderID:15354,Xaxis TV,2016-04-07 12:00:00,2016-04-30 12:00:00,3925,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOP2AAM,NordicOrderID:38201,Xaxis TV,2016-06-01 12:00:00,2016-06-30 12:00:00,3996,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny Trafik,Video
0063100000fkOn7AAE,NordicOrderID:11231,Xaxis TV,2016-01-02 12:00:00,2016-02-28 12:00:00,4000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Mobilannoncering - Sabbatister (20-25) (Factual + In-apps + lukket netvaerk),Video
